timestamp,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,T2M,RH2M,WS2M
2025-11-02 10:00:00,216.35,270.7,29.92,71.83,1.93
2025-11-02 11:00:00,56.83,72.2,29.51,74.0,1.44
2025-11-02 12:00:00,0.0,0.0,28.85,78.24,0.86
2025-11-02 13:00:00,0.0,0.0,28.98,73.97,0.56
2025-11-02 14:00:00,0.0,0.0,29.05,71.92,0.06
2025-11-02 15:00:00,0.0,0.0,28.76,73.57,0.47
2025-11-02 16:00:00,0.0,0.0,28.0,79.35,0.87
2025-11-02 17:00:00,0.0,0.0,27.2,84.54,1.21
2025-11-02 18:00:00,0.0,0.0,26.58,87.89,1.48
2025-11-02 19:00:00,0.0,0.0,26.17,89.79,1.64
2025-11-02 20:00:00,0.0,0.0,25.85,91.16,1.74
2025-11-02 21:00:00,0.0,0.0,25.58,92.25,1.92
2025-11-02 22:00:00,0.0,0.0,25.45,92.17,2.26
2025-11-02 23:00:00,0.0,0.0,25.29,91.67,2.22
2025-11-03 00:00:00,4.38,5.6,25.05,91.55,1.91
2025-11-03 01:00:00,98.25,122.53,25.46,89.64,1.91
2025-11-03 02:00:00,285.25,338.77,26.25,84.9,2.34
2025-11-03 03:00:00,486.3,548.08,27.57,78.93,2.5
2025-11-03 04:00:00,689.6,713.38,28.92,72.8,2.77
2025-11-03 05:00:00,790.83,816.2,29.95,67.77,2.86
2025-11-03 06:00:00,824.33,844.53,30.72,63.88,2.84
2025-11-03 07:00:00,772.8,795.55,31.19,61.78,2.79
2025-11-03 08:00:00,658.33,675.08,31.3,62.76,2.66
2025-11-03 09:00:00,463.1,496.02,31.09,64.91,2.35
2025-11-03 10:00:00,257.35,280.45,30.68,68.91,1.91
2025-11-03 11:00:00,67.32,75.4,29.87,74.11,1.55
2025-11-03 12:00:00,0.0,0.0,28.66,82.29,0.96
2025-11-03 13:00:00,0.0,0.0,28.26,79.87,0.82
2025-11-03 14:00:00,0.0,0.0,28.04,79.35,0.5
2025-11-03 15:00:00,0.0,0.0,27.83,80.42,0.39
2025-11-03 16:00:00,0.0,0.0,27.52,82.12,0.77
2025-11-03 17:00:00,0.0,0.0,26.94,86.66,1.18
2025-11-03 18:00:00,0.0,0.0,26.5,89.29,1.53
2025-11-03 19:00:00,0.0,0.0,26.14,90.25,1.91
2025-11-03 20:00:00,0.0,0.0,25.77,90.98,2.23
2025-11-03 21:00:00,0.0,0.0,25.4,91.61,2.43
2025-11-03 22:00:00,0.0,0.0,25.04,92.05,2.56
2025-11-03 23:00:00,0.0,0.0,24.69,92.51,2.63
2025-11-04 00:00:00,3.12,5.3,24.42,92.65,2.76
2025-11-04 01:00:00,72.8,110.38,24.55,91.22,3.33
2025-11-04 02:00:00,200.43,315.75,25.22,87.41,3.65
2025-11-04 03:00:00,320.3,517.1,26.41,82.99,3.2
2025-11-04 04:00:00,549.42,680.28,27.92,76.12,3.13
2025-11-04 05:00:00,634.05,780.83,28.9,71.9,3.44
2025-11-04 06:00:00,650.12,836.85,29.38,70.01,3.57
2025-11-04 07:00:00,543.15,786.83,29.59,69.61,3.4
2025-11-04 08:00:00,500.62,666.1,29.6,70.27,3.12
2025-11-04 09:00:00,357.9,485.83,29.45,72.18,2.71
2025-11-04 10:00:00,194.7,270.62,29.33,73.92,2.32
2025-11-04 11:00:00,51.88,70.9,28.73,77.26,1.85
2025-11-04 12:00:00,0.0,0.0,27.77,83.81,1.25
2025-11-04 13:00:00,0.0,0.0,27.46,83.67,1.14
2025-11-04 14:00:00,0.0,0.0,27.32,83.38,1.1
2025-11-04 15:00:00,0.0,0.0,27.15,83.4,1.09
2025-11-04 16:00:00,0.0,0.0,26.94,83.63,1.08
2025-11-04 17:00:00,0.0,0.0,26.74,83.33,1.02
2025-11-04 18:00:00,0.0,0.0,26.54,83.08,0.92
2025-11-04 19:00:00,0.0,0.0,26.16,84.31,0.95
2025-11-04 20:00:00,0.0,0.0,25.68,86.74,1.09
2025-11-04 21:00:00,0.0,0.0,25.27,88.71,1.3
2025-11-04 22:00:00,0.0,0.0,24.89,90.1,1.52
2025-11-04 23:00:00,0.0,0.0,24.62,91.15,1.68
2025-11-05 00:00:00,3.95,5.25,24.4,91.87,1.73
2025-11-05 01:00:00,75.07,117.72,25.1,90.41,2.16
2025-11-05 02:00:00,201.6,328.6,26.08,86.9,2.63
2025-11-05 03:00:00,385.08,534.03,27.76,80.11,2.33
2025-11-05 04:00:00,527.05,695.67,29.23,73.66,1.95
2025-11-05 05:00:00,648.12,794.25,30.01,70.44,1.63
2025-11-05 06:00:00,731.85,815.72,30.3,68.87,1.62
2025-11-05 07:00:00,667.95,769.92,30.29,68.55,1.75
2025-11-05 08:00:00,585.33,652.2,29.98,69.5,1.87
2025-11-05 09:00:00,439.05,474.08,29.6,71.53,1.86
2025-11-05 10:00:00,234.8,262.35,29.29,73.87,1.72
2025-11-05 11:00:00,64.57,67.97,28.76,75.68,1.65
2025-11-05 12:00:00,0.0,0.0,27.66,83.75,1.21
2025-11-05 13:00:00,0.0,0.0,27.11,85.81,1.19
2025-11-05 14:00:00,0.0,0.0,26.82,86.41,1.2
2025-11-05 15:00:00,0.0,0.0,26.64,86.69,1.09
2025-11-05 16:00:00,0.0,0.0,26.55,86.25,0.93
2025-11-05 17:00:00,0.0,0.0,26.5,85.43,0.82
2025-11-05 18:00:00,0.0,0.0,26.44,84.78,0.72
2025-11-05 19:00:00,0.0,0.0,26.28,85.02,0.62
2025-11-05 20:00:00,0.0,0.0,26.21,84.87,0.56
2025-11-05 21:00:00,0.0,0.0,26.03,85.72,0.55
2025-11-05 22:00:00,0.0,0.0,25.8,87.28,0.6
2025-11-05 23:00:00,0.0,0.0,25.53,88.35,0.78
2025-11-06 00:00:00,4.38,4.93,25.24,90.16,1.03
2025-11-06 01:00:00,89.7,109.97,25.64,90.91,1.4
2025-11-06 02:00:00,251.88,313.45,26.7,86.94,1.9
2025-11-06 03:00:00,424.77,519.35,27.89,80.46,1.88
2025-11-06 04:00:00,549.1,681.47,28.67,76.31,2.06
2025-11-06 05:00:00,640.8,781.53,29.28,73.28,2.24
2025-11-06 06:00:00,665.12,816.2,29.57,71.47,2.35
2025-11-06 07:00:00,560.67,767.8,29.64,70.54,2.43
2025-11-06 08:00:00,469.12,651.72,29.48,70.87,2.57
2025-11-06 09:00:00,292.55,477.85,29.14,72.51,2.61
2025-11-06 10:00:00,148.4,262.27,28.75,74.29,2.49
2025-11-06 11:00:00,37.25,66.03,28.19,77.07,2.24
2025-11-06 12:00:00,0.0,0.0,27.12,84.03,1.61
2025-11-06 13:00:00,0.0,0.0,26.66,85.82,1.42
2025-11-06 14:00:00,0.0,0.0,26.45,85.82,1.32
2025-11-06 15:00:00,0.0,0.0,26.36,85.59,1.22
2025-11-06 16:00:00,0.0,0.0,26.27,85.26,1.12
2025-11-06 17:00:00,0.0,0.0,26.18,85.25,1.05
2025-11-06 18:00:00,0.0,0.0,26.01,85.7,1.02
2025-11-06 19:00:00,0.0,0.0,25.81,86.09,1.05
2025-11-06 20:00:00,0.0,0.0,25.57,86.74,1.13
2025-11-06 21:00:00,0.0,0.0,25.3,87.63,1.28
2025-11-06 22:00:00,0.0,0.0,25.05,88.6,1.44
2025-11-06 23:00:00,0.0,0.0,24.85,89.36,1.54
2025-11-07 00:00:00,4.05,5.15,24.68,90.04,1.61
2025-11-07 01:00:00,91.12,122.25,25.3,89.39,1.99
2025-11-07 02:00:00,266.75,340.3,26.18,86.31,2.65
2025-11-07 03:00:00,452.6,549.62,27.35,82.86,2.75
2025-11-07 04:00:00,640.53,714.78,28.56,77.06,2.95
2025-11-07 05:00:00,757.42,816.35,29.48,70.19,3.14
2025-11-07 06:00:00,757.4,818.33,30.05,65.67,3.25
2025-11-07 07:00:00,708.62,769.33,30.34,63.62,3.31
2025-11-07 08:00:00,573.53,649.97,30.42,62.88,3.39
2025-11-07 09:00:00,420.0,471.88,30.22,63.51,3.38
2025-11-07 10:00:00,231.32,261.42,29.81,64.99,3.26
2025-11-07 11:00:00,61.53,66.93,28.84,70.55,2.77
2025-11-07 12:00:00,0.0,0.0,27.3,79.7,2.08
2025-11-07 13:00:00,0.0,0.0,26.68,81.95,1.95
2025-11-07 14:00:00,0.0,0.0,26.34,83.13,1.89
2025-11-07 15:00:00,0.0,0.0,26.06,84.0,1.79
2025-11-07 16:00:00,0.0,0.0,25.8,84.65,1.71
2025-11-07 17:00:00,0.0,0.0,25.55,85.16,1.68
2025-11-07 18:00:00,0.0,0.0,25.31,85.51,1.66
2025-11-07 19:00:00,0.0,0.0,25.06,85.95,1.65
2025-11-07 20:00:00,0.0,0.0,24.79,86.54,1.7
2025-11-07 21:00:00,0.0,0.0,24.54,87.15,1.77
2025-11-07 22:00:00,0.0,0.0,24.29,87.59,1.85
2025-11-07 23:00:00,0.0,0.0,24.07,87.9,1.94
2025-11-08 00:00:00,4.2,4.75,23.86,88.02,2.03
2025-11-08 01:00:00,81.82,113.57,24.52,86.37,2.54
2025-11-08 02:00:00,235.4,321.95,25.64,81.18,3.25
2025-11-08 03:00:00,401.08,528.2,27.06,74.73,3.45
2025-11-08 04:00:00,536.05,690.95,28.39,67.72,3.74
2025-11-08 05:00:00,587.15,790.88,29.29,62.84,3.99
2025-11-08 06:00:00,649.25,816.53,29.82,59.95,4.14
2025-11-08 07:00:00,531.6,768.0,30.07,58.33,4.28
2025-11-08 08:00:00,399.33,647.15,30.02,58.05,4.37
2025-11-08 09:00:00,263.58,470.38,29.68,58.79,4.44
2025-11-08 10:00:00,142.93,259.55,28.92,62.42,4.31
2025-11-08 11:00:00,40.9,66.2,27.57,70.59,3.7
2025-11-08 12:00:00,0.0,0.0,25.74,78.85,3.2
2025-11-08 13:00:00,0.0,0.0,25.01,81.31,3.2
2025-11-08 14:00:00,0.0,0.0,24.59,82.98,3.07
2025-11-08 15:00:00,0.0,0.0,24.29,84.0,2.87
2025-11-08 16:00:00,0.0,0.0,24.02,84.68,2.7
2025-11-08 17:00:00,0.0,0.0,23.79,85.07,2.61
2025-11-08 18:00:00,0.0,0.0,23.58,85.34,2.58
2025-11-08 19:00:00,0.0,0.0,23.39,85.37,2.64
2025-11-08 20:00:00,0.0,0.0,23.21,85.34,2.78
2025-11-08 21:00:00,0.0,0.0,23.01,85.27,2.9
2025-11-08 22:00:00,0.0,0.0,22.79,85.26,2.95
2025-11-08 23:00:00,0.0,0.0,22.57,85.33,3.0
2025-11-09 00:00:00,2.92,4.65,22.39,85.5,3.03
2025-11-09 01:00:00,54.35,113.78,23.06,83.57,3.41
2025-11-09 02:00:00,159.65,318.52,24.43,78.26,4.02
2025-11-09 03:00:00,270.38,518.45,25.92,73.89,4.17
2025-11-09 04:00:00,411.95,681.45,27.16,70.38,4.57
2025-11-09 05:00:00,547.12,773.38,27.9,69.77,4.62
2025-11-09 06:00:00,679.75,790.92,28.16,70.53,4.54
2025-11-09 07:00:00,628.12,760.88,28.23,71.03,4.39
2025-11-09 08:00:00,557.83,641.35,28.14,71.63,4.27
2025-11-09 09:00:00,394.52,457.1,27.86,72.61,4.11
2025-11-09 10:00:00,203.45,243.3,27.32,75.07,3.9
2025-11-09 11:00:00,48.03,59.15,26.53,79.53,3.39
2025-11-09 12:00:00,0.0,0.0,25.4,85.22,2.67
2025-11-09 13:00:00,0.0,0.0,25.01,85.43,2.56
2025-11-09 14:00:00,0.0,0.0,24.79,85.0,2.47
2025-11-09 15:00:00,0.0,0.0,24.63,84.68,2.33
2025-11-09 16:00:00,0.0,0.0,24.53,84.46,2.19
2025-11-09 17:00:00,0.0,0.0,24.45,84.32,2.07
2025-11-09 18:00:00,0.0,0.0,24.36,84.31,2.0
2025-11-09 19:00:00,0.0,0.0,24.25,84.38,1.98
2025-11-09 20:00:00,0.0,0.0,24.13,84.56,2.01
2025-11-09 21:00:00,0.0,0.0,23.98,84.87,2.14
2025-11-09 22:00:00,0.0,0.0,23.75,85.3,2.32
2025-11-09 23:00:00,0.0,0.0,23.51,85.76,2.49
2025-11-10 00:00:00,2.58,3.8,23.33,86.18,2.62
2025-11-10 01:00:00,59.47,91.7,23.9,84.75,3.07
2025-11-10 02:00:00,174.02,276.73,25.12,79.87,3.69
2025-11-10 03:00:00,303.33,480.38,26.52,75.89,3.81
2025-11-10 04:00:00,427.27,637.47,27.84,72.11,4.11
2025-11-10 05:00:00,521.17,735.28,28.59,70.77,4.21
2025-11-10 06:00:00,514.67,765.17,28.94,70.58,4.25
2025-11-10 07:00:00,446.35,722.83,29.04,70.89,4.3
2025-11-10 08:00:00,347.95,601.92,29.0,71.15,4.36
2025-11-10 09:00:00,256.4,427.02,28.77,71.75,4.31
2025-11-10 10:00:00,133.15,225.1,28.27,73.65,4.1
2025-11-10 11:00:00,28.7,55.17,27.46,78.23,3.5
2025-11-10 12:00:00,0.0,0.0,26.25,83.95,2.8
2025-11-10 13:00:00,0.0,0.0,25.75,85.01,2.75
2025-11-10 14:00:00,0.0,0.0,25.5,85.08,2.75
2025-11-10 15:00:00,0.0,0.0,25.28,85.47,2.73
2025-11-10 16:00:00,0.0,0.0,25.05,86.26,2.71
2025-11-10 17:00:00,0.0,0.0,24.86,86.91,2.68
2025-11-10 18:00:00,0.0,0.0,24.66,87.65,2.66
2025-11-10 19:00:00,0.0,0.0,24.47,88.28,2.67
2025-11-10 20:00:00,0.0,0.0,24.3,88.75,2.71
2025-11-10 21:00:00,0.0,0.0,24.13,89.37,2.65
2025-11-10 22:00:00,0.0,0.0,23.97,89.81,2.58
2025-11-10 23:00:00,0.0,0.0,23.83,90.07,2.54
2025-11-11 00:00:00,2.15,3.8,23.71,90.1,2.51
2025-11-11 01:00:00,46.95,93.7,24.2,87.95,2.82
2025-11-11 02:00:00,138.88,279.83,25.18,83.33,3.25
2025-11-11 03:00:00,254.27,475.62,26.7,79.42,3.36
2025-11-11 04:00:00,362.1,633.15,27.96,75.88,3.72
2025-11-11 05:00:00,475.98,731.9,28.56,74.12,3.92
2025-11-11 06:00:00,503.52,793.88,28.88,73.15,4.12
2025-11-11 07:00:00,551.28,747.85,29.11,72.37,4.28
2025-11-11 08:00:00,421.77,633.4,29.15,71.87,4.38
2025-11-11 09:00:00,333.2,462.25,28.95,72.24,4.4
2025-11-11 10:00:00,171.32,256.5,28.48,74.16,4.28
2025-11-11 11:00:00,43.17,64.6,27.68,78.5,3.7
2025-11-11 12:00:00,0.0,0.0,26.48,84.8,2.89
2025-11-11 13:00:00,0.0,0.0,26.03,86.09,2.83
2025-11-11 14:00:00,0.0,0.0,25.8,86.64,2.75
2025-11-11 15:00:00,0.0,0.0,25.6,87.23,2.62
2025-11-11 16:00:00,0.0,0.0,25.43,87.77,2.53
2025-11-11 17:00:00,0.0,0.0,25.29,88.02,2.47
2025-11-11 18:00:00,0.0,0.0,25.15,88.45,2.45
2025-11-11 19:00:00,0.0,0.0,25.02,88.67,2.48
2025-11-11 20:00:00,0.0,0.0,24.89,89.05,2.51
2025-11-11 21:00:00,0.0,0.0,24.78,89.35,2.63
2025-11-11 22:00:00,0.0,0.0,24.68,89.01,2.8
2025-11-11 23:00:00,0.0,0.0,24.6,88.81,2.92
2025-11-12 00:00:00,3.95,4.0,24.57,88.52,3.0
2025-11-12 01:00:00,97.9,109.3,25.1,86.67,3.37
2025-11-12 02:00:00,263.98,317.73,26.2,82.1,3.93
2025-11-12 03:00:00,427.02,522.42,27.48,77.58,4.15
2025-11-12 04:00:00,605.97,682.62,28.58,73.78,4.27
2025-11-12 05:00:00,724.35,785.12,29.29,71.25,4.27
2025-11-12 06:00:00,772.6,805.4,29.64,69.89,4.25
2025-11-12 07:00:00,730.8,750.78,29.74,69.21,4.25
2025-11-12 08:00:00,610.38,627.05,29.64,69.26,4.23
2025-11-12 09:00:00,440.7,448.35,29.36,70.14,4.18
2025-11-12 10:00:00,197.4,198.93,28.81,72.61,3.98
2025-11-12 11:00:00,46.42,66.08,28.01,77.39,3.46
2025-11-12 12:00:00,0.0,0.0,26.64,85.13,2.57
2025-11-12 13:00:00,0.0,0.0,26.17,86.76,2.48
2025-11-12 14:00:00,0.0,0.0,25.95,87.45,2.45
2025-11-12 15:00:00,0.0,0.0,25.76,88.0,2.38
2025-11-12 16:00:00,0.0,0.0,25.59,88.45,2.3
2025-11-12 17:00:00,0.0,0.0,25.44,88.71,2.23
2025-11-12 18:00:00,0.0,0.0,25.35,88.81,2.18
2025-11-12 19:00:00,0.0,0.0,25.28,88.92,2.13
2025-11-12 20:00:00,0.0,0.0,25.2,88.98,2.15
2025-11-12 21:00:00,0.0,0.0,25.1,89.32,2.21
2025-11-12 22:00:00,0.0,0.0,25.01,89.75,2.24
2025-11-12 23:00:00,0.0,0.0,24.93,90.28,2.25
2025-11-13 00:00:00,3.17,3.6,24.75,90.87,2.25
2025-11-13 01:00:00,73.38,97.93,25.46,89.0,2.68
2025-11-13 02:00:00,210.75,293.9,26.67,83.47,3.58
2025-11-13 03:00:00,349.0,493.6,27.45,80.05,3.9
2025-11-13 04:00:00,431.6,654.22,28.23,76.82,4.09
2025-11-13 05:00:00,512.2,753.85,28.9,74.13,4.2
2025-11-13 06:00:00,491.62,783.55,29.31,72.33,4.29
2025-11-13 07:00:00,501.7,734.2,29.56,71.21,4.46
2025-11-13 08:00:00,380.67,615.53,29.46,71.51,4.66
2025-11-13 09:00:00,301.67,442.3,28.93,73.57,4.74
2025-11-13 10:00:00,156.55,238.23,28.21,76.46,4.66
2025-11-13 11:00:00,39.55,57.72,27.36,80.6,4.22
2025-11-13 12:00:00,0.0,0.0,26.37,84.97,3.62
2025-11-13 13:00:00,0.0,0.0,25.95,85.72,3.72
2025-11-13 14:00:00,0.0,0.0,25.69,85.79,3.74
2025-11-13 15:00:00,0.0,0.0,25.49,85.4,3.59
2025-11-13 16:00:00,0.0,0.0,25.27,85.0,3.4
2025-11-13 17:00:00,0.0,0.0,25.04,84.63,3.31
2025-11-13 18:00:00,0.0,0.0,24.8,84.23,3.31
2025-11-13 19:00:00,0.0,0.0,24.58,83.63,3.39
2025-11-13 20:00:00,0.0,0.0,24.37,83.12,3.47
2025-11-13 21:00:00,0.0,0.0,24.15,82.78,3.6
2025-11-13 22:00:00,0.0,0.0,23.91,82.7,3.67
2025-11-13 23:00:00,0.0,0.0,23.67,82.6,3.67
2025-11-14 00:00:00,3.55,3.58,23.39,82.64,3.57
2025-11-14 01:00:00,93.8,98.22,23.9,80.69,3.77
2025-11-14 02:00:00,273.7,295.15,25.28,74.45,4.61
2025-11-14 03:00:00,456.0,498.33,26.44,68.39,4.97
2025-11-14 04:00:00,626.17,661.05,27.27,64.47,5.07
2025-11-14 05:00:00,742.12,757.03,27.83,62.38,5.06
2025-11-14 06:00:00,828.17,844.35,28.17,61.01,5.08
2025-11-14 07:00:00,757.55,792.17,28.27,60.14,5.12
2025-11-14 08:00:00,652.22,669.65,28.1,60.19,5.11
2025-11-14 09:00:00,466.27,467.23,27.62,61.49,5.01
2025-11-14 10:00:00,260.73,261.4,26.93,64.71,4.64
2025-11-14 11:00:00,57.8,57.92,25.84,71.71,3.76
2025-11-14 12:00:00,0.0,0.0,24.4,78.19,3.14
2025-11-14 13:00:00,0.0,0.0,23.86,79.59,3.05
2025-11-14 14:00:00,0.0,0.0,23.5,80.51,2.97
2025-11-14 15:00:00,0.0,0.0,23.22,81.51,2.86
2025-11-14 16:00:00,0.0,0.0,23.06,82.4,2.75
2025-11-14 17:00:00,0.0,0.0,22.97,83.1,2.69
2025-11-14 18:00:00,0.0,0.0,23.01,83.37,2.64
2025-11-14 19:00:00,0.0,0.0,23.03,83.62,2.61
2025-11-14 20:00:00,0.0,0.0,23.0,84.13,2.6
2025-11-14 21:00:00,0.0,0.0,22.94,84.37,2.69
2025-11-14 22:00:00,0.0,0.0,22.93,84.32,2.92
2025-11-14 23:00:00,0.0,0.0,22.89,84.39,3.16
2025-11-15 00:00:00,2.78,3.45,22.87,84.44,3.26
2025-11-15 01:00:00,67.95,94.62,23.38,83.07,3.41
2025-11-15 02:00:00,189.0,282.35,24.68,77.61,3.88
2025-11-15 03:00:00,330.45,471.7,26.0,73.26,4.0
2025-11-15 04:00:00,480.25,621.1,27.13,69.99,4.21
2025-11-15 05:00:00,508.4,722.0,27.9,68.0,4.43
2025-11-15 06:00:00,541.67,752.83,28.39,66.91,4.63
2025-11-15 07:00:00,432.4,706.67,28.69,66.3,4.81
2025-11-15 08:00:00,339.58,591.12,28.64,66.52,4.91
2025-11-15 09:00:00,198.73,418.73,28.35,67.43,4.89
2025-11-15 10:00:00,102.43,218.27,27.74,69.55,4.69
2025-11-15 11:00:00,28.25,52.15,26.68,75.37,3.92
2025-11-15 12:00:00,0.0,0.0,25.48,81.02,3.25
2025-11-15 13:00:00,0.0,0.0,25.07,82.14,3.2
2025-11-15 14:00:00,0.0,0.0,24.81,82.88,3.14
2025-11-15 15:00:00,0.0,0.0,24.62,83.6,3.13
2025-11-15 16:00:00,0.0,0.0,24.51,84.19,3.17
2025-11-15 17:00:00,0.0,0.0,24.43,84.91,3.26
2025-11-15 18:00:00,0.0,0.0,24.35,85.78,3.34
2025-11-15 19:00:00,0.0,0.0,24.29,86.66,3.46
2025-11-15 20:00:00,0.0,0.0,24.26,87.37,3.59
2025-11-15 21:00:00,0.0,0.0,24.21,88.18,3.66
2025-11-15 22:00:00,0.0,0.0,24.11,89.04,3.6
2025-11-15 23:00:00,0.0,0.0,24.02,89.63,3.54
2025-11-16 00:00:00,1.45,3.12,23.94,89.88,3.5
2025-11-16 01:00:00,40.72,89.9,24.29,88.57,3.84
2025-11-16 02:00:00,146.18,282.42,25.25,84.69,4.49
2025-11-16 03:00:00,295.1,474.65,26.28,80.51,5.18
2025-11-16 04:00:00,447.3,631.2,27.09,77.43,5.78
2025-11-16 05:00:00,546.47,734.05,27.58,75.71,6.1
2025-11-16 06:00:00,528.7,770.65,27.79,75.01,6.29
2025-11-16 07:00:00,430.58,725.75,27.7,75.38,6.39
2025-11-16 08:00:00,326.5,611.4,27.44,76.49,6.39
2025-11-16 09:00:00,200.1,441.9,27.04,78.1,6.24
2025-11-16 10:00:00,101.47,241.75,26.54,80.31,5.87
2025-11-16 11:00:00,25.48,59.45,25.89,83.68,5.16
2025-11-16 12:00:00,0.0,0.0,25.16,87.0,4.58
2025-11-16 13:00:00,0.0,0.0,24.82,88.28,4.46
2025-11-16 14:00:00,0.0,0.0,24.61,89.09,4.34
2025-11-16 15:00:00,0.0,0.0,24.45,89.77,4.18
2025-11-16 16:00:00,0.0,0.0,24.31,90.26,4.04
2025-11-16 17:00:00,0.0,0.0,24.18,90.6,4.01
2025-11-16 18:00:00,0.0,0.0,24.07,90.72,4.02
2025-11-16 19:00:00,0.0,0.0,23.97,90.72,4.1
2025-11-16 20:00:00,0.0,0.0,23.85,90.84,4.2
2025-11-16 21:00:00,0.0,0.0,23.69,91.09,4.34
2025-11-16 22:00:00,0.0,0.0,23.5,91.42,4.51
2025-11-16 23:00:00,0.0,0.0,23.35,91.39,4.64
2025-11-17 00:00:00,1.17,3.22,23.2,91.28,4.76
2025-11-17 01:00:00,34.03,101.57,23.26,90.41,5.04
2025-11-17 02:00:00,93.95,300.88,23.86,87.89,5.41
2025-11-17 03:00:00,154.1,481.08,24.7,84.23,5.96
2025-11-17 04:00:00,199.05,633.1,25.44,81.02,6.36
2025-11-17 05:00:00,221.82,719.38,25.81,79.78,6.5
2025-11-17 06:00:00,237.65,755.22,25.99,79.47,6.51
2025-11-17 07:00:00,165.75,711.88,26.0,79.82,6.49
2025-11-17 08:00:00,92.7,594.12,25.89,80.48,6.4
2025-11-17 09:00:00,40.72,423.15,25.63,81.9,6.22
2025-11-17 10:00:00,29.8,231.23,25.26,83.97,5.86
2025-11-17 11:00:00,9.65,57.8,24.73,87.01,5.29
2025-11-17 12:00:00,0.0,0.0,24.17,89.87,4.89
2025-11-17 13:00:00,0.0,0.0,23.99,90.32,5.05
2025-11-17 14:00:00,0.0,0.0,23.91,90.65,5.14
2025-11-17 15:00:00,0.0,0.0,23.86,91.43,4.92
2025-11-17 16:00:00,0.0,0.0,23.85,92.06,4.79
2025-11-17 17:00:00,0.0,0.0,23.83,92.59,4.86
2025-11-17 18:00:00,0.0,0.0,23.75,93.13,4.88
2025-11-17 19:00:00,0.0,0.0,23.57,93.84,4.81
2025-11-17 20:00:00,0.0,0.0,23.47,94.11,4.7
2025-11-17 21:00:00,0.0,0.0,23.4,94.46,4.21
2025-11-17 22:00:00,0.0,0.0,23.41,94.66,3.71
2025-11-17 23:00:00,0.0,0.0,23.57,94.51,3.03
2025-11-18 00:00:00,2.4,2.95,23.76,93.82,2.62
2025-11-18 01:00:00,61.53,92.78,24.03,92.98,2.71
2025-11-18 02:00:00,185.82,293.75,24.56,91.32,2.99
2025-11-18 03:00:00,327.75,497.6,25.21,88.73,3.15
2025-11-18 04:00:00,483.95,656.45,25.92,85.83,3.13
2025-11-18 05:00:00,497.17,757.88,26.64,82.97,3.12
2025-11-18 06:00:00,586.45,821.97,27.21,80.65,3.11
2025-11-18 07:00:00,558.72,774.67,27.58,78.77,3.06
2025-11-18 08:00:00,308.38,661.45,27.66,78.29,3.04
2025-11-18 09:00:00,146.82,489.1,27.57,78.8,3.17
2025-11-18 10:00:00,84.38,281.4,27.21,81.11,3.27
2025-11-18 11:00:00,23.27,75.1,26.64,84.07,3.14
2025-11-18 12:00:00,0.0,0.0,25.65,88.97,2.6
2025-11-18 13:00:00,0.0,0.0,25.29,89.73,2.71
2025-11-18 14:00:00,0.0,0.0,25.13,89.71,2.94
2025-11-18 15:00:00,0.0,0.0,24.99,89.6,3.14
2025-11-18 16:00:00,0.0,0.0,24.83,89.58,3.14
2025-11-18 17:00:00,0.0,0.0,24.63,89.74,3.06
2025-11-18 18:00:00,0.0,0.0,24.48,89.67,3.02
2025-11-18 19:00:00,0.0,0.0,24.37,89.53,2.96
2025-11-18 20:00:00,0.0,0.0,24.3,89.13,2.9
2025-11-18 21:00:00,0.0,0.0,24.13,89.19,2.63
2025-11-18 22:00:00,0.0,0.0,23.98,89.17,2.45
2025-11-18 23:00:00,0.0,0.0,23.86,88.96,2.37
2025-11-19 00:00:00,0.0,0.0,23.78,88.6,2.29
2025-11-19 01:00:00,110.1,123.62,24.54,87.5,2.43
2025-11-19 02:00:00,304.8,328.88,25.83,82.66,3.39
2025-11-19 03:00:00,513.42,531.45,26.84,78.13,3.88
2025-11-19 04:00:00,658.35,661.6,27.79,73.33,4.31
2025-11-19 05:00:00,774.83,786.65,28.45,70.7,4.66
2025-11-19 06:00:00,804.08,815.85,28.88,68.85,5.02
2025-11-19 07:00:00,749.88,778.12,29.08,67.47,5.35
2025-11-19 08:00:00,616.2,666.22,29.03,66.47,5.62
2025-11-19 09:00:00,442.83,492.33,28.54,66.95,5.7
2025-11-19 10:00:00,237.02,279.05,27.75,69.1,5.52
2025-11-19 11:00:00,61.7,71.28,26.59,74.83,4.76
2025-11-19 12:00:00,0.0,0.0,25.1,81.36,3.92
2025-11-19 13:00:00,0.0,0.0,24.53,83.01,3.81
2025-11-19 14:00:00,0.0,0.0,24.18,83.94,3.61
2025-11-19 15:00:00,0.0,0.0,23.97,84.29,3.4
2025-11-19 16:00:00,0.0,0.0,23.68,84.68,3.17
2025-11-19 17:00:00,0.0,0.0,23.46,84.9,3.08
2025-11-19 18:00:00,0.0,0.0,23.29,85.01,3.12
2025-11-19 19:00:00,0.0,0.0,23.13,85.23,3.26
2025-11-19 20:00:00,0.0,0.0,22.98,85.4,3.43
2025-11-19 21:00:00,0.0,0.0,22.82,85.74,3.6
2025-11-19 22:00:00,0.0,0.0,22.64,86.4,3.71
2025-11-19 23:00:00,0.0,0.0,22.47,87.16,3.76
